OID_,Value,Count,Feature_hoos2,bps_aoi,evt_aoi,MAP_UNIT_SYMBOL,BPS_MODEL,BPS_NAME,FRI_REPLAC,FRI_MIXED,FRI_SURFAC,FRI_ALLFIR,EVT_NAME,EVT_PHYS
620,620,6,3,2084,7326,223Ba03,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,South-Central Interior / Upper Coastal Plain Flatwoods,Hardwood
621,621,1,1,2091,9725,223Ba01,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,South-Central Interior Large Floodplain Herbaceous,Riparian
622,622,4,3,2085,7326,223Ba03,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,South-Central Interior / Upper Coastal Plain Flatwoods,Hardwood
623,623,6,2,2071,7909,223Ba02,13130_47_50_51,North-Central Interior Beech-Maple Forest,1004,0,836,456,Eastern Cool Temperate Urban Shrubland,Developed
624,624,6,2,2091,7905,223Ba02,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Eastern Cool Temperate Urban Deciduous Forest,Developed
625,625,4,4,2070,9315,223Ba04,13100_47,North-Central Interior Dry-Mesic Oak Forest and Woodland,162,160,11,9,Northern & Central Native Ruderal Forest,Conifer-Hardwood
626,626,6,2,2084,7925,223Ba02,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Developed Deciduous Forest,Developed
627,627,1,1,2079,7296,223Ba01,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Developed-Low Intensity,Developed-Low Intensity
628,628,1,1,2085,7978,223Ba01,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Wheat,Agricultural
629,629,8,2,2071,7908,223Ba02,13130_47_50_51,North-Central Interior Beech-Maple Forest,1004,0,836,456,Eastern Cool Temperate Urban Herbaceous,Developed
630,630,1,2,2071,7297,223Ba02,13130_47_50_51,North-Central Interior Beech-Maple Forest,1004,0,836,456,Developed-Medium Intensity,Developed-Medium Intensity
631,631,2,1,2084,7975,223Ba01,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Close Grown Crop,Agricultural
632,632,1,1,2079,7974,223Ba01,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Row Crop,Agricultural
633,633,8,2,2085,9318,223Ba02,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Northern & Central Ruderal Wet Meadow & Marsh,Riparian
634,634,8,4,2085,7909,223Ba04,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Urban Shrubland,Developed
635,635,1,2,2085,7401,223Ba02,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Central Interior Highlands Calcareous Glade and Barrens Woodland,Conifer-Hardwood
636,636,7,2,2084,7975,223Ba02,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Close Grown Crop,Agricultural
637,637,1,2,2084,7326,223Ba02,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,South-Central Interior / Upper Coastal Plain Flatwoods,Hardwood
638,638,1,2,2085,7326,223Ba02,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,South-Central Interior / Upper Coastal Plain Flatwoods,Hardwood
639,639,2,2,2072,9725,223Ba02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,South-Central Interior Large Floodplain Herbaceous,Riparian
640,640,6,2,2067,7297,223Ba02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Developed-Medium Intensity,Developed-Medium Intensity
641,641,5,2,2079,7977,223Ba02,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Pasture and Hayland,Agricultural
642,642,2,2,2072,9318,223Ba02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Northern & Central Ruderal Wet Meadow & Marsh,Riparian
643,643,6,2,2085,7975,223Ba02,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Close Grown Crop,Agricultural
644,644,532,2,2084,7976,223Ba02,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
645,645,7,2,2067,9725,223Ba02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,South-Central Interior Large Floodplain Herbaceous,Riparian
646,646,5,2,2088,9726,223Ba02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,South-Central Interior Small Stream and Riparian Herbaceous,Riparian
647,647,7,4,2091,7305,223Ba04,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
648,648,4,2,2079,9315,223Ba02,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Northern & Central Native Ruderal Forest,Conifer-Hardwood
649,649,10,2,2088,7909,223Ba02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Urban Shrubland,Developed
650,650,5,2,2088,7929,223Ba02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Developed Herbaceous,Developed
651,651,5,2,2079,9223,223Ba02,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,South-Central Interior Large Floodplain Forest,Riparian
652,652,2,4,2085,7927,223Ba04,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Developed Mixed Forest,Developed
653,653,1,4,2088,7929,223Ba04,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Developed Herbaceous,Developed
654,654,18,4,2084,7908,223Ba04,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Urban Herbaceous,Developed
655,655,1,4,2079,7929,223Ba04,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Developed Herbaceous,Developed
656,656,1,4,2088,7298,223Ba04,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Developed-High Intensity,Developed-High Intensity
657,657,2,2,2079,7929,223Ba02,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Developed Herbaceous,Developed
658,658,6,2,2088,7908,223Ba02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Urban Herbaceous,Developed
659,659,1,4,2091,9315,223Ba04,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Northern & Central Native Ruderal Forest,Conifer-Hardwood
660,660,1,2,2084,7906,223Ba02,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Urban Evergreen Forest,Developed
661,661,16,2,2091,9223,223Ba02,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,South-Central Interior Large Floodplain Forest,Riparian
662,662,5,2,2071,9223,223Ba02,13130_47_50_51,North-Central Interior Beech-Maple Forest,1004,0,836,456,South-Central Interior Large Floodplain Forest,Riparian
663,663,3,2,2072,7291,223Ba02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Central Interior Highlands Calcareous Glade and Barrens Herbaceous,Grassland
664,664,191,4,2085,7977,223Ba04,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Pasture and Hayland,Agricultural
665,665,15,2,2088,9725,223Ba02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,South-Central Interior Large Floodplain Herbaceous,Riparian
666,666,1,2,2085,9725,223Ba02,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,South-Central Interior Large Floodplain Herbaceous,Riparian
667,667,4,2,2088,7291,223Ba02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Central Interior Highlands Calcareous Glade and Barrens Herbaceous,Grassland
668,668,75,2,2088,7976,223Ba02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
669,669,3,2,2079,7974,223Ba02,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Row Crop,Agricultural
670,670,2,2,2088,7907,223Ba02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Urban Mixed Forest,Developed
671,671,1,2,2079,7907,223Ba02,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Urban Mixed Forest,Developed
672,672,4,2,2084,7457,223Ba02,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,South-Central Interior / Upper Coastal Plain Wet Flatwoods,Riparian
673,673,2,2,2067,9318,223Ba02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Northern & Central Ruderal Wet Meadow & Marsh,Riparian
674,674,4,1,2084,7925,223Ba01,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Developed Deciduous Forest,Developed
675,675,2,4,2085,9317,223Ba04,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub
676,676,25,2,2072,9312,223Ba02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Northeastern North American Temperate Forest Plantation,Conifer
677,677,4,4,2088,7291,223Ba04,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Central Interior Highlands Calcareous Glade and Barrens Herbaceous,Grassland
678,678,1,2,2085,7906,223Ba02,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Urban Evergreen Forest,Developed
679,679,1,2,2067,9314,223Ba02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Northern & Central Native Ruderal Flooded & Swamp Forest,Riparian
680,680,1,4,2070,7906,223Ba04,13100_47,North-Central Interior Dry-Mesic Oak Forest and Woodland,162,160,11,9,Eastern Cool Temperate Urban Evergreen Forest,Developed
681,681,1,2,2071,7975,223Ba02,13130_47_50_51,North-Central Interior Beech-Maple Forest,1004,0,836,456,Eastern Cool Temperate Close Grown Crop,Agricultural
682,682,1,4,2091,9817,223Ba04,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Northern & Central Ruderal Meadow,Exotic Herbaceous
683,683,1,4,2085,7975,223Ba04,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Close Grown Crop,Agricultural
684,684,1,4,2067,9317,223Ba04,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub
685,685,4,4,2085,7907,223Ba04,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Urban Mixed Forest,Developed
686,686,19,4,2085,7976,223Ba04,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
687,687,1,2,2091,7297,223Ba02,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Developed-Medium Intensity,Developed-Medium Intensity
688,688,35,2,2071,7976,223Ba02,13130_47_50_51,North-Central Interior Beech-Maple Forest,1004,0,836,456,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
689,689,3,2,2088,7975,223Ba02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Close Grown Crop,Agricultural
690,690,1,2,2084,7401,223Ba02,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Central Interior Highlands Calcareous Glade and Barrens Woodland,Conifer-Hardwood
691,691,2,4,2085,7906,223Ba04,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Urban Evergreen Forest,Developed
692,692,3,2,2088,7296,223Ba02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Developed-Low Intensity,Developed-Low Intensity
693,693,46,4,2072,7976,223Ba04,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
694,694,1,2,2071,9317,223Ba02,13130_47_50_51,North-Central Interior Beech-Maple Forest,1004,0,836,456,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub
695,695,5,4,2084,7907,223Ba04,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Urban Mixed Forest,Developed
696,696,1,1,2070,7906,223Ba01,13100_47,North-Central Interior Dry-Mesic Oak Forest and Woodland,162,160,11,9,Eastern Cool Temperate Urban Evergreen Forest,Developed
697,697,5,2,2067,7975,223Ba02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Close Grown Crop,Agricultural
698,698,1,2,2085,7457,223Ba02,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,South-Central Interior / Upper Coastal Plain Wet Flatwoods,Riparian
699,699,8,2,2071,7907,223Ba02,13130_47_50_51,North-Central Interior Beech-Maple Forest,1004,0,836,456,Eastern Cool Temperate Urban Mixed Forest,Developed
700,700,1,2,2079,9725,223Ba02,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,South-Central Interior Large Floodplain Herbaceous,Riparian
701,701,1,2,2067,9726,223Ba02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,South-Central Interior Small Stream and Riparian Herbaceous,Riparian
702,702,1,4,2067,7298,223Ba04,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Developed-High Intensity,Developed-High Intensity
703,703,2,1,2091,7905,223Ba01,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Eastern Cool Temperate Urban Deciduous Forest,Developed
704,704,1,4,2088,7297,223Ba04,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Developed-Medium Intensity,Developed-Medium Intensity
705,705,3,2,2071,7313,223Ba02,13130_47_50_51,North-Central Interior Beech-Maple Forest,1004,0,836,456,North-Central Interior Beech-Maple Forest,Hardwood
706,706,8,2,2088,9224,223Ba02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,South-Central Interior Small Stream and Riparian Forest,Riparian
707,707,1,2,2079,9224,223Ba02,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,South-Central Interior Small Stream and Riparian Forest,Riparian
708,708,509,4,2084,7974,223Ba04,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Row Crop,Agricultural
709,709,24,4,2067,7976,223Ba04,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
710,710,2,2,2071,7925,223Ba02,13130_47_50_51,North-Central Interior Beech-Maple Forest,1004,0,836,456,Eastern Cool Temperate Developed Deciduous Forest,Developed
711,711,2,1,2070,7977,223Ba01,13100_47,North-Central Interior Dry-Mesic Oak Forest and Woodland,162,160,11,9,Eastern Cool Temperate Pasture and Hayland,Agricultural
712,712,1,4,2070,7908,223Ba04,13100_47,North-Central Interior Dry-Mesic Oak Forest and Woodland,162,160,11,9,Eastern Cool Temperate Urban Herbaceous,Developed
713,713,1,2,2079,7976,223Ba02,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
714,714,1,4,2091,7974,223Ba04,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Eastern Cool Temperate Row Crop,Agricultural
715,715,10,4,2084,7975,223Ba04,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Close Grown Crop,Agricultural
716,716,1,2,2079,7909,223Ba02,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Urban Shrubland,Developed
717,717,6,2,2091,7908,223Ba02,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Eastern Cool Temperate Urban Herbaceous,Developed
718,718,3,2,2091,7907,223Ba02,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Eastern Cool Temperate Urban Mixed Forest,Developed
719,719,3,1,2091,7909,223Ba01,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Eastern Cool Temperate Urban Shrubland,Developed
720,720,1,2,2084,7927,223Ba02,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Developed Mixed Forest,Developed
721,721,1,2,2091,7906,223Ba02,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Eastern Cool Temperate Urban Evergreen Forest,Developed
722,722,1,4,2067,7975,223Ba04,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Close Grown Crop,Agricultural
723,723,1,2,2088,7297,223Ba02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Developed-Medium Intensity,Developed-Medium Intensity
724,724,1,2,2091,7929,223Ba02,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Eastern Cool Temperate Developed Herbaceous,Developed
725,725,32,4,2084,7976,223Ba04,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
726,726,4,4,2088,7976,223Ba04,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
727,727,96,1,2091,7974,223Ba01,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Eastern Cool Temperate Row Crop,Agricultural
728,728,1,1,2091,9317,223Ba01,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub
729,729,50,4,2084,9224,223Ba04,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,South-Central Interior Small Stream and Riparian Forest,Riparian
730,730,1,2,2071,7457,223Ba02,13130_47_50_51,North-Central Interior Beech-Maple Forest,1004,0,836,456,South-Central Interior / Upper Coastal Plain Wet Flatwoods,Riparian
